AUTHOR_NAME,PUB_TITLE,PUB_YEAR,PUB_AUTHORS,PUB_TYPE,PUB_PUBLISHER,PUB_ISBN,PUB_DOI,PUB_CITATIONS,UPDATED
Andreas Polutta,"Wirkungsorientierte Leistungs-, Entgelt-und Qualitätsentwicklungsvereinbarungen",,"['V Thon', ' A Polutta']",,,,,,2022-04-11
Andreas Polutta,Analyse: Wirkungsorientierte Steuerung im Feld der Hilfen zur Erziehung und die Rolle der Profession Sozialer Arbeit,2014.0,['A Polutta'],, Wirkungsorientierte Transformation der Jugendhilfe,,,,2022-04-11
Andreas Polutta,Rekonstruktion: Die Wirkungsdebatte und die neu aufgeworfene Frage nach der Professionalität Sozialer Arbeit,2014.0,['A Polutta'],, Wirkungsorientierte Transformation der Jugendhilfe,,,,2022-04-11
Andreas Polutta,"Evaluation der Kinder-, Jugend-und Familienarbeit in Dresden. Abschlußbericht.",2009.0,"['HU Otto', ' U Seelmeyer', ' A Polutta', ' S Iske', ' J Rester ']",,,,,,2022-04-11
Andreas Polutta,Empirische Wirkungsforschung zur Kinder-und Jugendhilfe. Konzeptionelle Vorüberlegungen und Einführung in den Sammelband,2019.0,"['MC Begemann', ' C Bleck', ' R Liebig…']",,,,,,2022-04-11
Andreas Polutta,Reflexive professionalism as a second generation of evidence-based practice: Some considerations on the special Issue “what works? Modernizing the knowledge …,2009.0,"['HU Otto', ' A Polutta', ' H Ziegler']",, Research on Social Work …,,,78.0,2022-04-11
Andreas Polutta,"[BOOK][B] Wirkungsorientierte Jugendhilfe. Abschlussbericht der Evaluation des Bundesmodellprogramms"" Qualifizierung der Hilfen zur Erziehung durch …",2010.0,"['S Albus', ' H Greschke', ' B Klingler', ' H Messmer… ']",,,,,71.0,2022-04-11
Andreas Polutta,[BOOK][B] Wirkungsorientierte Transformation der Jugendhilfe: Ein neuer Modus der Professionalisierung Sozialer Arbeit?,2013.0,['A Polutta '],,,,,46.0,2022-04-11
Andreas Polutta,[BOOK][B] Evidence-based practice–Modernising the knowledge base of social work?,2009.0,"['HU Otto', ' A Polutta', ' H Ziegler ']",,,,,63.0,2022-04-11
Andreas Polutta,[BOOK][B] Professionalität und Kompetenz von MitarbeiterInnen in sozialpädagogischen Handlungsfeldern. Professionstheoretische Entwicklungen und …,2011.0,"['W Thole', ' A Polutta ']",,,,,49.0,2022-04-11
Andreas Polutta,Zum Diskurs um evidenzbasierte Soziale Arbeit,2010.0,"['HU Otto', ' A Polutta', ' H Ziegler']",, What works–welches Wissen …,,,41.0,2022-04-11
Andreas Polutta,Der Wirkungsdiskurs in der Sozialen Arbeit und seine Implikationen für die empirische Sozialforschung,2011.0,"['S Albus', ' HG Micheel', ' A Polutta']",, Empirische Forschung und Soziale Arbeit,,,29.0,2022-04-11
Andreas Polutta,[BOOK][B] What Works–Welches Wissen braucht die soziale Arbeit?: Zum Konzept evidenzbasierter Praxis,2010.0,"['HU Otto', ' A Polutta', ' H Ziegler ']",,,,,23.0,2022-04-11
Andreas Polutta,Wirkungsorientierung und Profession,2010.0,['A Polutta'],, Soziale Passagen,,,22.0,2022-04-11
Andreas Polutta,Wirkungsforschung in der Jugendhilfe,2009.0,"['S Albus', ' HG Micheel', ' HU Otto…']",, … in Bildungspolitik und …,,,16.0,2022-04-11
Andreas Polutta,„Wirkungsorientierte Jugendhilfe “unter der empirischen Lupe,2009.0,"['S Albus', ' HG Micheel', ' A Polutta']",, Soziale Passagen,,,16.0,2022-04-11
Andreas Polutta,Ergebnisse und wirkungen im feld der sozialen arbeit,2008.0,"['S Albus', ' A Polutta']",, Soziale Arbeit in Gesellschaft,,,17.0,2022-04-11
Andreas Polutta,Wirkungsorientierte Steuerung sozialer Dienste,2011.0,['A Polutta'],, Handbuch Kommunale Sozialpolitik,,,8.0,2022-04-11
Andreas Polutta,Evaluation und Wirkungsorientierung,2018.0,"['S Albus', ' HG Micheel', ' A Polutta']",,,,,5.0,2022-04-11
Andreas Polutta,Wirkungsorientierung in der Jugendhilfe,2013.0,['A Polutta'],, Adressaten,,,7.0,2022-04-11
Andreas Polutta,Struggling through to find what works: Evidence-based practice as a challenge for social work,2009.0,"['HU Otto', ' A Polutta', ' H Ziegler']",,,,,7.0,2022-04-11
Andreas Polutta,„Technologies of Care “und wirkungsorientierte Steuerung,2015.0,['A Polutta'],, Mediatisierung (in) der Sozialen Arbeit,,,6.0,2022-04-11
Andreas Polutta,Sozialpädagogische Fachlichkeit und Professionalität Sozialer Arbeit in der Migrationsgesellschaft,2018.0,['A Polutta'],, Soziale Arbeit in der Migrationsgesellschaft,,,3.0,2022-04-11
Andreas Polutta,Die Bedeutung von Praxis-und Theoriestudium für die Fachlichkeit Sozialer Arbeit,2020.0,['A Polutta'],, Sozial Extra,,,2.0,2022-04-11
Andreas Polutta,Konsequenzen wirkungsorientierter Steuerung in Sozialen Diensten–ein ethnographischer Zugang zur Praxis von Fachkräften in der Kinder-und Jugendhilfe,2015.0,"['A Polutta', ' C Eberlei']",, Soziale Passagen,,,3.0,2022-04-11
Andreas Polutta,‚Professionsnovizen 'im Jugendamt,2017.0,['M Bondarowicz'],,Kaesling,,,2.0,2022-04-11
Andreas Polutta,12 Das Studium Sozialer Arbeit als Beziehungsarbeit,2015.0,['A Polutta'],, Jahre Duales Studium Festschrift,,,2.0,2022-04-11
Andreas Polutta,Standardisierung und Passgenauigkeit–Jugendhilfe und Wirksamkeitsversprechen,2011.0,['A Polutta'],, Jugendhilfeforschung,,,2.0,2022-04-11
Andreas Polutta,Konsequenzen wirkungsorientierter Steuerung in Sozialen Diensten,2017.0,"['A Polutta', ' C Eberlei']",, … „Die Wirksamkeit von Teilhabe in der …,,,1.0,2022-04-11
Andreas Polutta,Sozialer Wirkungskredit im Kontext wirkungsorientierter Steuerungsinstrumente,2017.0,['A Polutta'],, … : Wirkungsorientiertes Investment und seine Folgen für …,,,1.0,2022-04-11
Andreas Polutta,Facetten sozialpädagogischer Professionalisierungsprojekte,2013.0,['A Polutta'],, Sozial Extra,,,1.0,2022-04-11
Andreas Polutta,Professionalsierungspotentiale in dualen Studiengängen zur Sozialen Arbeit. Zu Voraussetzungen eines produktiven Wechselverhältnisses von Praxis und …,2020.0,['A Polutta'],,,,,,2022-04-11
Andreas Polutta,"Organisationen entwickeln, Gleichstellung erkämpfen, Schutz und Ermächtigung professionell gestalten-Eine einleitende Zusammenführung der Themenstränge",2020.0,['A Polutta'],,,,,,2022-04-11
Andreas Polutta,Vorwort der Herausgeberinnen und Herausgeber der Schriftenreihe,2020.0,['A Polutta'],,,,,,2022-04-11
Andreas Polutta,Kooperative Organisations-und Professionsentwicklung in Hochschule und Sozialwesen?,,['A Polutta '],,,,,,2022-04-11
Andreas Polutta,Möglichkeiten kooperativer Organisations-und Professionsentwicklung in Hochschule und Sozialwesen-Ausblick im Lichte der Beiträge zur Festschrift,2020.0,['A Polutta'],,,,,,2022-04-11
Andreas Polutta,Konklusion: Die Bedeutung professioneller Sozialer Arbeit für wirkungsvolle Jugendhilfe und Perspektiven der Professionalisierung,2014.0,['A Polutta'],, Wirkungsorientierte Transformation der Jugendhilfe,,,,2022-04-11
Andreas Polutta,Angewandte Wirkungsforschung in der Analyse von Programmtheorien.,,['A Polutta '],,,,,,2022-04-11
Andreas Polutta,"Wirkungsorientierte Leistungs-, Entgelt-und Qualitätsentwicklungsvereinbarungen",,"['V Thon', ' A Polutta']",,,,,,2022-04-11
Andreas Polutta,Analyse: Wirkungsorientierte Steuerung im Feld der Hilfen zur Erziehung und die Rolle der Profession Sozialer Arbeit,2014.0,['A Polutta'],, Wirkungsorientierte Transformation der Jugendhilfe,,,,2022-04-11
Andreas Polutta,Rekonstruktion: Die Wirkungsdebatte und die neu aufgeworfene Frage nach der Professionalität Sozialer Arbeit,2014.0,['A Polutta'],, Wirkungsorientierte Transformation der Jugendhilfe,,,,2022-04-11
Andreas Polutta,"Evaluation der Kinder-, Jugend-und Familienarbeit in Dresden. Abschlußbericht.",2009.0,"['HU Otto', ' U Seelmeyer', ' A Polutta', ' S Iske', ' J Rester ']",,,,,,2022-04-11
Andreas Polutta,Empirische Wirkungsforschung zur Kinder-und Jugendhilfe. Konzeptionelle Vorüberlegungen und Einführung in den Sammelband,2019.0,"['MC Begemann', ' C Bleck', ' R Liebig…']",,,,,,2022-04-11
Andreas Polutta,Reflexive professionalism as a second generation of evidence-based practice: Some considerations on the special Issue “what works? Modernizing the knowledge …,2009.0,"['HU Otto', ' A Polutta', ' H Ziegler']",, Research on Social Work …,,,78.0,2022-04-11
Andreas Polutta,"[BOOK][B] Wirkungsorientierte Jugendhilfe. Abschlussbericht der Evaluation des Bundesmodellprogramms"" Qualifizierung der Hilfen zur Erziehung durch …",2010.0,"['S Albus', ' H Greschke', ' B Klingler', ' H Messmer… ']",,,,,71.0,2022-04-11
Andreas Polutta,[BOOK][B] Wirkungsorientierte Transformation der Jugendhilfe: Ein neuer Modus der Professionalisierung Sozialer Arbeit?,2013.0,['A Polutta '],,,,,46.0,2022-04-11
Andreas Polutta,[BOOK][B] Evidence-based practice–Modernising the knowledge base of social work?,2009.0,"['HU Otto', ' A Polutta', ' H Ziegler ']",,,,,63.0,2022-04-11
Andreas Polutta,[BOOK][B] Professionalität und Kompetenz von MitarbeiterInnen in sozialpädagogischen Handlungsfeldern. Professionstheoretische Entwicklungen und …,2011.0,"['W Thole', ' A Polutta ']",,,,,49.0,2022-04-11
Andreas Polutta,Zum Diskurs um evidenzbasierte Soziale Arbeit,2010.0,"['HU Otto', ' A Polutta', ' H Ziegler']",, What works–welches Wissen …,,,41.0,2022-04-11
Andreas Polutta,Der Wirkungsdiskurs in der Sozialen Arbeit und seine Implikationen für die empirische Sozialforschung,2011.0,"['S Albus', ' HG Micheel', ' A Polutta']",, Empirische Forschung und Soziale Arbeit,,,29.0,2022-04-11
Andreas Polutta,[BOOK][B] What Works–Welches Wissen braucht die soziale Arbeit?: Zum Konzept evidenzbasierter Praxis,2010.0,"['HU Otto', ' A Polutta', ' H Ziegler ']",,,,,23.0,2022-04-11
Andreas Polutta,Wirkungsorientierung und Profession,2010.0,['A Polutta'],, Soziale Passagen,,,22.0,2022-04-11
Andreas Polutta,Wirkungsforschung in der Jugendhilfe,2009.0,"['S Albus', ' HG Micheel', ' HU Otto…']",, … in Bildungspolitik und …,,,16.0,2022-04-11
Andreas Polutta,„Wirkungsorientierte Jugendhilfe “unter der empirischen Lupe,2009.0,"['S Albus', ' HG Micheel', ' A Polutta']",, Soziale Passagen,,,16.0,2022-04-11
Andreas Polutta,Ergebnisse und wirkungen im feld der sozialen arbeit,2008.0,"['S Albus', ' A Polutta']",, Soziale Arbeit in Gesellschaft,,,17.0,2022-04-11
Andreas Polutta,Wirkungsorientierte Steuerung sozialer Dienste,2011.0,['A Polutta'],, Handbuch Kommunale Sozialpolitik,,,8.0,2022-04-11
Andreas Polutta,Evaluation und Wirkungsorientierung,2018.0,"['S Albus', ' HG Micheel', ' A Polutta']",,,,,5.0,2022-04-11
Andreas Polutta,Wirkungsorientierung in der Jugendhilfe,2013.0,['A Polutta'],, Adressaten,,,7.0,2022-04-11
Andreas Polutta,Struggling through to find what works: Evidence-based practice as a challenge for social work,2009.0,"['HU Otto', ' A Polutta', ' H Ziegler']",,,,,7.0,2022-04-11
Andreas Polutta,„Technologies of Care “und wirkungsorientierte Steuerung,2015.0,['A Polutta'],, Mediatisierung (in) der Sozialen Arbeit,,,6.0,2022-04-11
Andreas Polutta,Sozialpädagogische Fachlichkeit und Professionalität Sozialer Arbeit in der Migrationsgesellschaft,2018.0,['A Polutta'],, Soziale Arbeit in der Migrationsgesellschaft,,,3.0,2022-04-11
Andreas Polutta,Die Bedeutung von Praxis-und Theoriestudium für die Fachlichkeit Sozialer Arbeit,2020.0,['A Polutta'],, Sozial Extra,,,2.0,2022-04-11
Andreas Polutta,Konsequenzen wirkungsorientierter Steuerung in Sozialen Diensten–ein ethnographischer Zugang zur Praxis von Fachkräften in der Kinder-und Jugendhilfe,2015.0,"['A Polutta', ' C Eberlei']",, Soziale Passagen,,,3.0,2022-04-11
Andreas Polutta,‚Professionsnovizen 'im Jugendamt,2017.0,['M Bondarowicz'],,Kaesling,,,2.0,2022-04-11
Andreas Polutta,12 Das Studium Sozialer Arbeit als Beziehungsarbeit,2015.0,['A Polutta'],, Jahre Duales Studium Festschrift,,,2.0,2022-04-11
Andreas Polutta,Standardisierung und Passgenauigkeit–Jugendhilfe und Wirksamkeitsversprechen,2011.0,['A Polutta'],, Jugendhilfeforschung,,,2.0,2022-04-11
Andreas Polutta,Konsequenzen wirkungsorientierter Steuerung in Sozialen Diensten,2017.0,"['A Polutta', ' C Eberlei']",, … „Die Wirksamkeit von Teilhabe in der …,,,1.0,2022-04-11
Andreas Polutta,Sozialer Wirkungskredit im Kontext wirkungsorientierter Steuerungsinstrumente,2017.0,['A Polutta'],, … : Wirkungsorientiertes Investment und seine Folgen für …,,,1.0,2022-04-11
Andreas Polutta,Facetten sozialpädagogischer Professionalisierungsprojekte,2013.0,['A Polutta'],, Sozial Extra,,,1.0,2022-04-11
Andreas Polutta,Professionalsierungspotentiale in dualen Studiengängen zur Sozialen Arbeit. Zu Voraussetzungen eines produktiven Wechselverhältnisses von Praxis und …,2020.0,['A Polutta'],,,,,,2022-04-11
Andreas Polutta,"Organisationen entwickeln, Gleichstellung erkämpfen, Schutz und Ermächtigung professionell gestalten-Eine einleitende Zusammenführung der Themenstränge",2020.0,['A Polutta'],,,,,,2022-04-11
Andreas Polutta,Vorwort der Herausgeberinnen und Herausgeber der Schriftenreihe,2020.0,['A Polutta'],,,,,,2022-04-11
Andreas Polutta,Kooperative Organisations-und Professionsentwicklung in Hochschule und Sozialwesen?,,['A Polutta '],,,,,,2022-04-11
Andreas Polutta,Möglichkeiten kooperativer Organisations-und Professionsentwicklung in Hochschule und Sozialwesen-Ausblick im Lichte der Beiträge zur Festschrift,2020.0,['A Polutta'],,,,,,2022-04-11
Andreas Polutta,Konklusion: Die Bedeutung professioneller Sozialer Arbeit für wirkungsvolle Jugendhilfe und Perspektiven der Professionalisierung,2014.0,['A Polutta'],, Wirkungsorientierte Transformation der Jugendhilfe,,,,2022-04-11
Andreas Polutta,Angewandte Wirkungsforschung in der Analyse von Programmtheorien.,,['A Polutta '],,,,,,2022-04-11
Andreas Polutta,"Wirkungsorientierte Leistungs-, Entgelt-und Qualitätsentwicklungsvereinbarungen",,"['V Thon', ' A Polutta']",,,,,,2022-04-11
Andreas Polutta,Analyse: Wirkungsorientierte Steuerung im Feld der Hilfen zur Erziehung und die Rolle der Profession Sozialer Arbeit,2014.0,['A Polutta'],, Wirkungsorientierte Transformation der Jugendhilfe,,,,2022-04-11
Andreas Polutta,Rekonstruktion: Die Wirkungsdebatte und die neu aufgeworfene Frage nach der Professionalität Sozialer Arbeit,2014.0,['A Polutta'],, Wirkungsorientierte Transformation der Jugendhilfe,,,,2022-04-11
Andreas Polutta,"Evaluation der Kinder-, Jugend-und Familienarbeit in Dresden. Abschlußbericht.",2009.0,"['HU Otto', ' U Seelmeyer', ' A Polutta', ' S Iske', ' J Rester ']",,,,,,2022-04-11
Andreas Polutta,Empirische Wirkungsforschung zur Kinder-und Jugendhilfe. Konzeptionelle Vorüberlegungen und Einführung in den Sammelband,2019.0,"['MC Begemann', ' C Bleck', ' R Liebig…']",,,,,,2022-04-11
Daniela Steenkamp,Relations of corporal punishment to academic results and achievements in secondary schools in Tanzania,2019.0,"['M Stein', ' D Steenkamp', ' F Tangi']",, International Journal of …,,,4.0,2022-04-11
Daniela Steenkamp,„Für mehr Beteiligung von Kindern in der Schule–Wie Kinder online Demokratie lernen können”,2017.0,['D Steenkamp'],, Dies./Margit Stein (Hg.),,,4.0,2022-04-11
Daniela Steenkamp,On the way to child rights focused schools–establishing a new inclusive and violence free secondary school in Tanzania,2019.0,"['M Stein', ' D Steenkamp', ' SDF Tangi']",, International Journal of Education and …,,,1.0,2022-04-11
Daniela Steenkamp,Nachdenken über Geschlechterverhältnisse im Kontext von Erziehungswissenschaft,2018.0,['D Steenkamp'],, Onnen,,,1.0,2022-04-11
Daniela Steenkamp,[BOOK][B] Menschenrechtsbildung in der Grundschule: eine empirische Bestandsaufnahme in Berlin und Niedersachsen,2016.0,['D Steenkamp '],,,,,1.0,2022-04-11
Daniela Steenkamp,Zur Situation der Kinderrechte in Deutschland–eine Bestandsaufnahme,2017.0,['D Steenkamp'],, DSteenkamp &M. STEIN (Hrsg.),,,1.0,2022-04-11
Daniela Steenkamp,C. Warum die Vermittlung von Kinderrechten für kindliche Bildungsprozesse bedeutsam ist und wie sie gelingen kann,2022.0,['D Steenkamp'],, Sammelband „Kinderrechte: Von Kommune bis EU “,,,,2022-04-11
Daniela Steenkamp,[HTML][HTML] Hier drehen gerade alle etwas am Rad…,2020.0,['D Steenkamp '],,,,,,2022-04-11
Daniela Steenkamp,Soziale Arbeit und Demokratie (-förderung): Welche Chancen und Grenzen bieten neue digitale Beteiligungsformen für Kinder und Jugendliche?,2019.0,['D Steenkamp'],, … Arbeit in der Demokratie–Demokratieförderung in …,,,,2022-04-11
Daniela Steenkamp,Wissenschaft Sozialer Arbeit (S3V_SA02),,"['D Steenkamp', ' S Deutsch']",,,,,,2022-04-11
Daniela Steenkamp,Grundlagen professionellen und methodischen Handelns (S3V_SA03),,"['D Steenkamp', ' A Teubert']",,,,,,2022-04-11
Daniela Steenkamp,"Präventionsorientierte Arbeit mit Kindern für Vielfalt und Demokratie, aber wie? Handlungsorientierte Strategien gegen Rechtsextre-mismus im pädagogischen …",2017.0,"['B Schellenberg', ' D Steenkamp']",, … sind Menschenrechte: Stand …,,,,2022-04-11
Daniela Steenkamp,"[BOOK][B] Kinderrechte sind Menschenrechte: Stand, Perspektiven und Herausforderungen",2017.0,"['D Steenkamp', ' M Stein ']",,,,,,2022-04-11
Daniela Steenkamp,Ökonomie und Ethik im Spannungsfeld zwischen Freiwilligkeit und staatlicher Regulierung: Was „kostet “die Umsetzung der Menschenrechte?,2015.0,['D STEENKAMP'],, Die Ökonomisierung der Welt und das …,,,,2022-04-11
Stefan Stoll,"EasySpin, a comprehensive software package for spectral simulation and analysis in EPR",2006.0,"['S Stoll', ' A Schweiger']",,Journal of magnetic resonance,,,5023.0,2022-04-11
Stefan Stoll,General and efficient simulation of pulse EPR spectra,2009.0,"['S Stoll', ' RD Britt']",,Physical Chemistry Chemical Physics,,,155.0,2022-04-11
Stefan Stoll,EasySpin: Simulating cw ESR spectra,2007.0,"['S Stoll', ' A Schweiger']",,ESR spectroscopy in membrane biophysics,,,136.0,2022-04-11
Stefan Stoll,Peak suppression in ESEEM spectra of multinuclear spin systems,2005.0,"['S Stoll', ' C Calle', ' G Mitrikas', ' A Schweiger']",,Journal of Magnetic Resonance,,,102.0,2022-04-11
Stefan Stoll,A redox series of aluminum complexes: characterization of four oxidation states including a ligand biradical state stabilized via exchange coupling,2011.0,"['TW Myers', ' N Kazem', ' S Stoll', ' RD Britt', ' M Shanmugam', ' LA Berben']",,Journal of the American Chemical Society,,,98.0,2022-04-11
Stefan Stoll,EPR spectroscopy: fundamentals and methods,2018.0,"['D Goldfarb', ' S Stoll']",,John Wiley & Sons,,,92.0,2022-04-11
Stefan Stoll,,2009.0,"['SR Wecksler', ' S Stoll', ' H Tran', ' OT Magnusson', ' S Wu', ' D King', ' RD Britt', ' ...']",,Biochemistry,,,91.0,2022-04-11
Stefan Stoll,Spectrometer manager: A versatile control software for pulse EPR spectrometers,2005.0,"['B Epel', ' I Gromov', ' S Stoll', ' A Schweiger', ' D Goldfarb']",,Concepts in Magnetic Resonance Part B: Magnetic Resonance Engineering: An …,,,88.0,2022-04-11
Stefan Stoll,Nitric oxide synthase stabilizes the tetrahydrobiopterin cofactor radical by controlling its protonation state,2010.0,"['S Stoll', ' Y NejatyJahromy', ' JJ Woodward', ' A Ozarowski', ' MA Marletta', ' ...']",,Journal of the American Chemical Society,,,86.0,2022-04-11
