AUTHOR_NAME,PUB_TITLE,PUB_YEAR,PUB_AUTHORS,PUB_TYPE,PUB_PUBLISHER,PUB_ISBN,PUB_DOI,PUB_CITATIONS,UPDATED
Holger Becker,Carbonic anhydrases and their interplay with acid/base-coupled membrane transporters,2014.0,"['HM Becker', ' M Klier', ' JW Deitmer']",, Carbonic Anhydrase: Mechanism …,,,40.0,2022-04-06
Holger Becker,Micro free-flow electrophoresis with injection molded chips,2012.0,"['S Köhler', ' C Benz', ' H Becker', ' E Beckert', ' V Beushausen…']",, Rsc Advances,,,43.0,2022-04-06
Holger Becker,[HTML][HTML] Transport metabolons with carbonic anhydrases,2013.0,"['JW Deitmer', ' HM Becker']",, Frontiers in Physiology,,,33.0,2022-04-06
Holger Becker,The role of hydroquinone monomethyl ether in the stabilization of acrylic acid,2006.0,"['H Becker', ' H Vogel']",, Chemical Engineering & Technology …,,,41.0,2022-04-06
Holger Becker,[HTML][HTML] Analysis of the binding moiety mediating the interaction between monocarboxylate transporters and carbonic anhydrase II,2015.0,"['SI Noor', ' S Dietz', ' H Heidtmann', ' CD Boone…']",, Journal of Biological …,,,29.0,2022-04-06
Holger Becker,[HTML][HTML] Novel fluorinated carbonic anhydrase IX inhibitors reduce hypoxia-induced acidification and clonogenic survival of cancer cells,2018.0,"['J Kazokaitė', ' R Niemans', ' V Dudutienė', ' HM Becker…']",, Oncotarget,,,16.0,2022-04-06
Holger Becker,Microfluidic manifolds by polymer hot embossing for μ-TAS applications,1998.0,"['H Becker', ' W Dietz', ' P Dannberg']",, Micro Total Analysis Systems',,,62.0,2022-04-06
Holger Becker,One size fits all?,2010.0,['H Becker'],, Lab on a Chip,,,40.0,2022-04-06
Holger Becker,"Chips, money, industry, education and the “killer application”",2009.0,['H Becker'],, Lab on a Chip,,,43.0,2022-04-06
Holger Becker,[HTML][HTML] Transport activity of the sodium bicarbonate cotransporter NBCe1 is enhanced by different isoforms of carbonic anhydrase,2011.0,"['C Schueler', ' HM Becker', ' R McKenna', ' JW Deitmer']",, PloS one,,,40.0,2022-04-06
Holger Becker,[HTML][HTML] Reduction of epileptiform activity in ketogenic mice: the role of monocarboxylate transporters,2017.0,['LS Forero'],,Quintero,,,19.0,2022-04-06
Holger Becker,System restoration using VSC-HVDC connected offshore wind power plant as black-start unit,2017.0,"['H Becker', ' A Naranovich', ' T Hennig…']",, European …,,,19.0,2022-04-06
Holger Becker,Fabrication of polymer microfluidic devices,2001.0,['H Becker'],, Biochip Technology,,,27.0,2022-04-06
Holger Becker,The future of power system restoration: Using distributed energy resources as a force to get back online,2018.0,"['M Braun', ' J Brombach', ' C Hachmann…']",, IEEE Power and …,,,18.0,2022-04-06
Holger Becker,Parallelizable Microfluidic Platform to Model and Assess In Vitro Cellular Barriers: Technology and Application to Study the Interaction of 3D Tumor Spheroids with …,2021.0,"['AL Nair', ' L Mesch', ' I Schulz', ' H Becker', ' J Raible…']",, Biosensors,,,2.0,2022-04-06
Holger Becker,[HTML][HTML] Blister pouches for effective reagent storage on microfluidic chips for blood cell counting,2016.0,"['S Smith', ' R Sewart', ' H Becker', ' P Roux…']",, Microfluidics and …,,,21.0,2022-04-06
Holger Becker,[HTML][HTML] Inhibition of monocarboxylate transporter by N-cyanosulphonamide S0859,2015.0,"['H Heidtmann', ' I Ruminot', ' HM Becker…']",, European journal of …,,,25.0,2022-04-06
Holger Becker,Integration of a 'proton antenna'facilitates transport activity of the monocarboxylate transporter MCT4,2017.0,"['SI Noor', ' J Pouyssegur', ' JW Deitmer…']",, The FEBS …,,,19.0,2022-04-06
Holger Becker,GPI-anchored carbonic anhydrase IV displays both intra-and extracellular activity in cRNA-injected oocytes and in mouse neurons,2013.0,"['HP Schneider', ' MD Alt', ' M Klier…']",, Proceedings of the …,,,29.0,2022-04-06
Holger Becker,Active safety systems change accident environment of vehicles significantly-a challenge for vehicle design,2005.0,"['G Rieger', ' J Scheef', ' H Becker…']",, … Conference on the …,,,31.0,2022-04-06
Holger Becker,[HTML][HTML] Voltage dependence of H+ buffering mediated by sodium bicarbonate cotransport expressed in Xenopus oocytes,2004.0,"['HM Becker', ' JW Deitmer']",, Journal of Biological Chemistry,,,38.0,2022-04-06
Holger Becker,Methods and instruments for continuous-flow PCR on a chip,2007.0,"['C Gärtner', ' R Klemm', ' H Becker']",, Microfluidics,,,32.0,2022-04-06
Holger Becker,[HTML][HTML] Moving the solid phase: a platform technology for cartridge based sandwich immunoassays,2014.0,"['R Gottheil', ' N Baur', ' H Becker', ' G Link', ' D Maier…']",, Biomedical …,,,24.0,2022-04-06
Holger Becker,[HTML][HTML] The role of membrane acid/base transporters and carbonic anhydrases for cellular pH and metabolic processes,2015.0,"['JW Deitmer', ' SM Theparambil', ' I Ruminot…']",, Frontiers in …,,,18.0,2022-04-06
Holger Becker,"[HTML][HTML] Three-dimensional model for the human Cl−/HCO3− exchanger, AE1, by homology to the E. coli ClC protein",2013.0,"['P Bonar', ' HP Schneider', ' HM Becker', ' JW Deitmer…']",, Journal of molecular …,,,25.0,2022-04-06
Holger Becker,Polymer hot embossing with silicon master structures,1999.0,"['H Becker', ' U Heim']",, Sens Mater,,,40.0,2022-04-06
Holger Becker,[HTML][HTML] Normal fertility requires the expression of carbonic anhydrases II and IV in sperm,2015.0,"['PM Wandernoth', ' N Mannowetz', ' J Szczyrba…']",, Journal of Biological …,,,18.0,2022-04-06
Holger Becker,Starvation-induced regulation of carbohydrate transport at the blood–brain barrier is TGF-β-signaling dependent,2021.0,"['H Hertenstein', ' E McMullen', ' A Weiler', ' A Volkenhoff…']",, Elife,,,3.0,2022-04-06
Holger Becker,An integrated versatile lab-on-a-chip platform for the isolation and nucleic acid-based detection of pathogens,2017.0,"['N Sandetskaya', ' D Moos', ' H Pötter', ' S Seifert…']",, Future Science …,,,13.0,2022-04-06
Holger Becker,Nitroimidazole-based inhibitors DTP338 and DTP348 are safe for zebrafish embryos and efficiently inhibit the activity of human CA IX in Xenopus oocytes,2018.0,"['A Aspatwar', ' HM Becker', ' NK Parvathaneni…']",, Journal of Enzyme …,,,16.0,2022-04-06
Holger Becker,Parallel capillaries for high throughput in electrophoretic separations and electroosmotic drug discovery systems,1997.0,"['A Manz', ' H Becker']",, … of International Solid State Sensors and …,,,33.0,2022-04-06
Holger Becker,Microfluidics and the life sciences,2012.0,"['H Becker', ' C Gärtner']",, Science Progress,,,18.0,2022-04-06
Holger Becker,Catalytically inactive carbonic anhydrase‐related proteins enhance transport of lactate by MCT1,2019.0,"['A Aspatwar', ' MEE Tolvanen', ' HP Schneider…']",, FEBS Open …,,,6.0,2022-04-06
Holger Becker,Unveiling Organocatalysts Action–Investigating Immobilized Catalysts at Steady‐State Operation via Lab‐on‐a‐Chip Technology,2021.0,"['H Westphal', ' R Warias', ' H Becker', ' M Spanka…']",, …,,,,2022-04-06
Holger Becker,Microfluidic toolbox: tools and standardization solutions for microfluidic devices for life sciences applications,2003.0,"['C Gartner', ' H Becker', ' B Anton…']",, … ,,,25.0,2022-04-06
Holger Becker,Optical coordinate measuring techniques for the determination and visualization of 3D displacements in crash investigations,2003.0,"['D Behring', ' J Thesing', ' H Becker', ' R Zobel']",, SAE SP,,,22.0,2022-04-06
Holger Becker,Transport of Lactate: Characterization of the Transporters Involved in Transport at the Plasma Membrane by Heterologous Protein Expression in Xenopus Oocytes,2014.0,['HM Becker'],, Brain energy metabolism,,,16.0,2022-04-06
Holger Becker,All I want for Christmas…,2011.0,['H Becker'],, Lab on a Chip,,,20.0,2022-04-06
Holger Becker,Fabrication of polymer high-aspect-ratio structures with hot embossing for microfluidic applications,1999.0,"['H Becker', ' U Heim', ' O Roetting']",, Microfluidic Devices and …,,,29.0,2022-04-06
Holger Becker,"Microfluidics-enabled diagnostic systems: markets, challenges, and examples",2017.0,"['H Becker', ' C Gärtner']",, Microchip Diagnostics,,,11.0,2022-04-06
Holger Becker,Catalytic activity of human carbonic anhydrase isoform IX is displayed both extra‐and intracellularly,2016.0,"['M Klier', ' S Jamali', ' S Ames', ' HP Schneider…']",, The FEBS …,,,12.0,2022-04-06
Holger Becker,Selective inhibition of human carbonic anhydrase IX in Xenopus oocytes and MDA-MB-231 breast cancer cells,2016.0,"['J Kazokaitė', ' S Ames', ' HM Becker…']",, Journal of Enzyme …,,,10.0,2022-04-06
Holger Becker,Modeling of pH regulation in tumor cells: Direct interaction between proton-coupled lactate transporters and cancer-associated carbonic anhydrase,2018.0,"['SA Hiremath', ' C Surulescu', ' S Jamali…']",, Math. Biosci …,,,6.0,2022-04-06
Holger Becker,[HTML][HTML] Monitoring cytochrome P450 activity in living hepatocytes by chromogenic substrates in response to drug treatment or during cell maturation,2018.0,"['J Theobald', ' X Cheng', ' A Ghanem', ' H Gaitantzi…']",, Archives of …,,,9.0,2022-04-06
Holger Becker,DER integration study for the German state of Hesse–methodology and key results,2019.0,"['A Scheidler', ' R Bolgaryn', ' J Ulffers', ' J Dasenbrock… ']",,,,,7.0,2022-04-06
Holger Becker,[HTML][HTML] An integrated device for fast and sensitive immunosuppressant detection,2022.0,"['S Tombelli', ' C Trono', ' S Berneschi', ' C Berrettoni…']",, Analytical and …,,,,2022-04-06
Holger Becker,Scientific and technical dictionaries; coverage of scientific and technical terms in general dictionaries,2015.0,['H Becker'],, The Oxford handbook of lexicography,,,9.0,2022-04-06
Holger Becker,Enzymatic Suppression of the Membrane Conductance Associated with the Glutamine Transporter SNAT3 Expressed in Xenopus Oocytes by Carbonic Anhydrase II,2007.0,"['A Weise', ' HM Becker', ' JW Deitmer']",, The Journal of general physiology,,,13.0,2022-04-06
Holger Becker,Portable CE system with contactless conductivity detection in an injection molded polymer chip for on-site food analysis,2008.0,"['H Becker', ' H Mühlberger', ' W Hoffmann…']",, Microfluidics …,,,14.0,2022-04-06
Holger Becker,Phenothiazine as stabilizer for acrylic acid,2006.0,"['H Becker', ' H Vogel']",, Chemical Engineering & Technology …,,,15.0,2022-04-06
Holger Becker,Start me up…,2010.0,['H Becker'],, Lab on a Chip,,,10.0,2022-04-06
Holger Becker,Hybrid microfluidic systems: combining a polymer microfluidic toolbox with biosensors,2007.0,"['C Gärtner', ' S Kirsch', ' B Anton…']",, … ,,,11.0,2022-04-06
Holger Becker,Low-cost direct writing lithography system for the sub-micron range,1997.0,"['H Becker', ' R Caspary', ' C Toepfer…']",, Journal of Modern …,,,13.0,2022-04-06
Holger Becker,Polymer based microfluidic devices: examples for fluidic interfaces and standardization concepts,2003.0,"['C Gaertner', ' H Becker', ' B Anton…']",, Microfluidics …,,,14.0,2022-04-06
Holger Becker,A new sensor principle based on the reflection of surface acoustic waves,1996.0,"['H Becker', ' M von Schickfus', ' S Hunklinger']",, Sensors and Actuators A …,,,15.0,2022-04-06
Holger Becker,Modelling of active distribution networks for power system restoration studies,2018.0,"['G Lammert', ' A Klingmann', ' C Hachmann', ' D Lafferte…']",,,,,6.0,2022-04-06
Holger Becker,Stabilization of acrylic esters,2004.0,"['H Becker', ' H Vogel']",, Chemical Engineering & Technology …,,,10.0,2022-04-06
Holger Becker,"Microfluidic cartridges for automated, point-of-care blood cell counting",2017.0,"['S Smith', ' P Madzivhandila', ' R Sewart…']",, SLAS …,,,6.0,2022-04-06
Holger Becker,Modular microfluidic cartridge-based universal diagnostic system for global health applications,2016.0,"['H Becker', ' R Klemm', ' W Dietze', ' W White…']",, Microfluidics …,,,6.0,2022-04-06
Holger Becker,Dynamic frequency support with DFIG wind turbines—A system study,2016.0,"['D Mende', ' T Hennig', ' A Akbulut…']",, IEEE Electrical …,,,6.0,2022-04-06
Holger Becker,IP or no IP: that is the question,2009.0,['H Becker'],, Lab on a Chip,,,7.0,2022-04-06
Holger Becker,"Effects of interferon-β1a on the hypothalamic-pituitary-adrenal axis, leukocyte distribution and mood states in multiple sclerosis patients",2005.0,"['MU Goebel', ' F Czolbe', ' H Becker', ' OE Janssen…']",, European …,,,9.0,2022-04-06
Holger Becker,"Influence of the Metal Ions Cr3+, Fe3+, Ni2+ and Cu2+ on the Stability and Oxygen Consumption of Acrylic and Methacrylic Acid",2002.0,"['H Becker', ' H Vogel']",, Chemical engineering & technology,,,8.0,2022-04-06
Holger Becker,An even earlier (1717) usage of the expression “golden section”,2019.0,['H Becker'],, Historia Mathematica,,,3.0,2022-04-06
Holger Becker,[HTML][HTML] The sodium-bicarbonate cotransporter NBCe1 supports glutamine efflux via SNAT3 (SLC38A3) co-expressed in Xenopus oocytes,2008.0,"['C Wendel', ' HM Becker', ' JW Deitmer']",,,,,6.0,2022-04-06
Holger Becker,Opportunities and limits of cell-based assay miniaturization in drug discovery,2010.0,"['C Carstens', ' R Elbracht', ' C Gärtner…']",, Expert Opinion on Drug …,,,7.0,2022-04-06
Holger Becker,Blister pouches for effective reagent storage and release for low cost point-of-care diagnostic applications,2016.0,"['S Smith', ' R Sewart', ' K Land', ' P Roux…']",, Microfluidics …,,,5.0,2022-04-06
Holger Becker,[HTML][HTML] Functional interaction between bicarbonate transporters and carbonic anhydrase modulates lactate uptake into mouse cardiomyocytes,2015.0,"['J Peetz', ' LF Barros', ' A San Martín', ' HM Becker']",,,,,6.0,2022-04-06
Holger Becker,Portable integrated capillary-electrophoresis system using disposable polymer chips with capacitively coupled contactless conductivity detection for on-site analysis of …,2009.0,"['C Gärtner', ' W Hoffmann', ' H Demattio…']",, … for Agriculture and …,,,6.0,2022-04-06
Holger Becker,A microfluidic platform with integrated arrays for immunologic assays for biological pathogen detection,2014.0,"['R Klemm', ' H Becker', ' N Hlawatsch…']",, Chemical …,,,5.0,2022-04-06
Holger Becker,Magnetic particle-based sample-prep and valveing in microfluidic devices,2012.0,"['R Klemm', ' N Hlawatsch…']",, Microfluidics …,,,6.0,2022-04-06
Holger Becker,[HTML][HTML] HepaChip-MP–a twenty-four chamber microplate for a continuously perfused liver coculture model,2020.0,"['M Busche', ' O Tomilova', ' J Schütte', ' S Werner', ' M Beer…']",, Lab on a Chip,,,7.0,2022-04-06
Holger Becker,Sensor enhanced microfluidic devices for cell based assays and organs on chip,2015.0,"['C Gärtner', ' B Ungerböck', ' I Schulz…']",, Smart Biomedical …,,,4.0,2022-04-06
Holger Becker,A sample-in result-out lab-on-a-chip device: From prototype to mass fabrication,2011.0,"['R Klemm', ' N Hlawatsch', ' C Gärtner…']",, Microfluidics …,,,5.0,2022-04-06
Holger Becker,Polymer nanowell plates with variable well slope angles,2000.0,"['H Becker', ' T Klotzbücher']",, Microreaction Technology: Industrial Prospects,,,6.0,2022-04-06
Holger Becker,Microfluidic devices for cell culture and handling in organ-on-a-chip applications,2014.0,"['H Becker', ' I Schulz', ' A Mosig', ' T Jahn…']",, Microfluidics …,,,4.0,2022-04-06
Holger Becker,Erythrocyte sedimentation and agglutination assays in a multi-bifurcating microfluidic cartridge,2009.0,"['H Becker', ' C Carstens', ' C Gärtner']",, Proc. MicroTAS,,,5.0,2022-04-06
Holger Becker,Continuous-flow PCR using segmented flow and integrating sample preparation,2009.0,"['H Becker', ' N Hlawatsch', ' C Carstens…']",, Microfluidics …,,,5.0,2022-04-06
Holger Becker,Integrated lab-on-a-chip: a combined sample preparation and PCR system as an ultrafast analytical tool for pathogen detection,2011.0,"['H Becker', ' N Hlawatsch', ' R Klemm…']",, … BioMEMS,,,5.0,2022-04-06
Holger Becker,A lab-on-a-chip system for the development of complex assays using modular microfluidic components,2012.0,"['N Hlawatsch', ' R Klemm', ' C Carstens…']",, Microfluidics …,,,4.0,2022-04-06
Holger Becker,Semantische und lexikalische Aspekte der mathematischen Fachsprache des 19. Jahrhunderts,2006.0,['H Becker '],,,,,13.0,2022-04-06
Holger Becker,Multichannel arrays on polymer substrates: toward a disposable proteomics chip,1999.0,"['H Becker', ' W Ehrfeld…']",, Design,,,5.0,2022-04-06
Holger Becker,Verteilnetzstudie Hessen 2024–2034,2018.0,"['M Braun', ' I Krybus', ' H Becker…']",, Studie im Auftrag …,,,7.0,2022-04-06
Holger Becker,[HTML][HTML] Plasticity of carbohydrate transport at the Blood-Brain barrier,2021.0,"['E McMullen', ' A Weiler', ' HM Becker…']",, Frontiers in behavioral …,,,4.0,2022-04-06
Holger Becker,Inkjet printing and argon plasma sintering of an electrode pattern on polymer substrates using silver nanoparticle ink,2010.0,"['O Pabst', ' J Perelaer', ' E Beckert', ' H Becker…']",, NIP & Digital …,,,4.0,2022-04-06
Holger Becker,Experimental approaches to identify selective picomolar inhibitors for carbonic anhydrase IX,2021.0,['J Kazokaitė'],,Adomaitienė,,,,2022-04-06
Holger Becker,Polymeric microfluidic devices for high performance optical imaging and detection methods in bioanalytics,2012.0,"['H Becker', ' C Gärtner']",,,,,3.0,2022-04-06
Holger Becker,Evaluation of wind power plants' control capabilities to provide primary frequency support during system restoration,2021.0,"['H Becker', ' MF Valois']",,,,,,2022-04-06
Holger Becker,Portable capillary electrophoresis-system for on-site food analysis with lab-on-a-chip based contactless conductivity detection,2014.0,"['C Gärtner', ' R Sewart', ' R Klemm…']",, … Technologies for Global …,,,3.0,2022-04-06
Holger Becker,Erhaltung und Instandsetzung von massiven Verkehrswasserbauwerken,2014.0,"['A Westendarp', ' H Becker', ' J Bödefeld…']",, … : Bauen im Bestand …,,,8.0,2022-04-06
Holger Becker,About the Need of Combining Power Market and Power Grid Model Results for Future Energy System Scenarios,2018.0,"['D Mende', ' D Böttger', ' L Löwer', ' H Becker…']",, Journal of Physics …,,,2.0,2022-04-06
Holger Becker,Stationary microfluidics: molecular diagnostic assays by moving magnetic beads through non-moving liquids,2013.0,"['H Becker', ' C Carstens', ' D Kuhlmeier…']",, Microfluidics …,,,3.0,2022-04-06
Holger Becker,Free-flow electrophoresis with electrode-less injection molded chips,2011.0,"['S Köhler', ' H Becker', ' V Beushausen', ' E Beckert…']",, Proc SPIE. doi,,,3.0,2022-04-06
Holger Becker,How to log sleeping trends? A case study on the long-term capturing of user data,2010.0,"['H Becker', ' M Borazio', ' KV Laerhoven']",, European Conference on Smart …,,,3.0,2022-04-06
Holger Becker,The 'Membership Value'of German Co-operative Banks: A Comparison with Concepts of Shareholder and Stakeholder Value,2000.0,['HA Becker'],, Shareholder Value Management in Banks,,,3.0,2022-04-06
Holger Becker,Multisense chip: continuously working air monitoring system: An integrated system for the detection of airborne biological pathogens on molecular and immunological …,2015.0,"['C Gärtner', ' H Becker', ' N Hlawatsch…']",, Chemical …,,,2.0,2022-04-06
Holger Becker,Neighboring system as black start source and restoration process based on the VSC-HVDC as tie line,2017.0,"['A Akbulut', ' H Becker', ' D Mende…']",, European …,,,2.0,2022-04-06
Holger Becker,"Microfluidic devices for stem-cell cultivation, differentiation and toxicity testing",2017.0,"['H Becker', ' T Hansen']",,Hagge,,,2.0,2022-04-06
Holger Becker,Real-time PCR in microfluidic devices,2014.0,"['H Becker', ' N Hlawatsch', ' R Klemm…']",, Microfluidics …,,,2.0,2022-04-06
Holger Becker,Reconnection of photovoltaic systems in low-voltage diesel-powered microgrids,2017.0,"['D Fetzer', ' G Lammert', ' T Paschedag…']",,,,,2.0,2022-04-06
Holger Becker,Microfluidic manifolds with high dynamic range in structural dimensions replicated in thermoplastic materials,2009.0,"['H Becker', ' E Beckert', ' C Gärtner']",, MRS Online Proceedings Library …,,,2.0,2022-04-06
Holger Becker,Development of a versatile lab-on-a-chip enzyme assay platform for pathogen detection in CBRNE scenarios,2013.0,"['R Klemm', ' S Schattschneider', ' T Jahn…']",, … ,,,2.0,2022-04-06
Holger Becker,SmartHEALTH: a microfluidic multisensor platform for POC cancer diagnostics,2009.0,"['C Gärtner', ' H Becker', ' C Carstens…']",, Smart Biomedical …,,,2.0,2022-04-06
Holger Becker,Polymerisationsinhibierung von (Meth-) Acrylaten,2004.0,['H Becker '],,,,,6.0,2022-04-06
Holger Becker,"Mikrosystemtechnik in den Life Sciences: Mikrofluidische Biochips helfen bei der Entschlüsselung des menschlichen Genoms, bei der Pharmaforschung und in der …",1999.0,"['H Becker', ' C Gärtner']",, Physikalische Blätter,,,9.0,2022-04-06
Holger Becker,Highly efficient on-chip plasma/serum generation for disposable point-of-care devices,2010.0,"['H Becker', ' R Klemm', ' C Carstens', ' C Gärtner']",, Int. Conf. Miniaturized …,,,2.0,2022-04-06
Holger Becker,High-throughput manufacturing of transparent fused silica glass by injection molding and extrusion,2022.0,"['M Mader', ' L Hambitzer', ' H Becker…']",, Microfluidics …,,,,2022-04-06
Holger Becker,"[HTML][HTML] Exploring the functionalisation of the thieno [2, 3-d] pyrimidinedione core: Late stage access to highly substituted 5-carboxamide-6-aryl scaffolds",2018.0,"[""KM O'Rourke"", ' ES Johnstone', ' HM Becker', ' SL Pimlott…']",, Tetrahedron,,,1.0,2022-04-06
Holger Becker,Front Cover: Unveiling Organocatalysts Action–Investigating Immobilized Catalysts at Steady‐State Operation via Lab‐on‐a‐Chip Technology (ChemCatChem 24 …,2021.0,"['H Westphal', ' R Warias', ' H Becker', ' M Spanka…']",, …,,,,2022-04-06
Holger Becker,Deterministic Lateral Displacement–Challenges and,2020.0,"['A Hochstetter', ' R Vernekar', ' RH Austin', ' H Becker… ']",,,,,,2022-04-06
Holger Becker,Netzwiederaufbaukonzepte: Mögliches Zusammenspiel zwischen Windenergieanlagen und thermischen Kraftwerken,2016.0,"['H Becker', ' T Hennig', ' A Akbulut', ' D Mende', ' L Hofmann']",, VGB PowerTech,,,4.0,2022-04-06
Holger Becker,Kathodischer Korrosionsschutz im Beton: Erfahrungen an der Straßenbrücke Iffezheim,2009.0,"['M Bruns', ' H Becker', ' C Tritschler…']",, Beton‐und …,,,5.0,2022-04-06
Holger Becker,Efficacy of Novel CA IX Inhibitors in Biological Models,2019.0,"['J Kazokaitė', ' HM Becker', ' HR Barker', ' A Aspatwar…']",, Carbonic Anhydrase as …,,,,2022-04-06
Holger Becker,Microfluidics: Where microsystems technologies meet the Life Sciences,2011.0,['H Becker'],, Optik & Photonik,,,1.0,2022-04-06
Holger Becker,[HTML][HTML] Our hungry brain: Which role do glial cells play for the energy supply?,2017.0,"['JW Deitmer', ' SM Theparambil', ' I Ruminot', ' HM Becker']",,,,,1.0,2022-04-06
Holger Becker,Integrated microfluidic system with automatic sampling for permanent molecular and antigen-based detection of CBRNE-related pathogens,2015.0,"['H Becker', ' S Schattschneider', ' R Klemm…']",, Microfluidics …,,,1.0,2022-04-06
Holger Becker,Local Power System Restoration and Islanded Operation with Combined Heat and Power Plants and Integration of Wind Power,2021.0,"['C Hachmann', ' H Becker', ' F Theimer', ' P Thiel…']",, ETG Congress …,,,,2022-04-06
Holger Becker,Microfluidic system for the identification of bacterial pathogens causing urinary tract infections,2015.0,"['H Becker', ' N Hlawatsch', ' T Haraldsson…']",, Microfluidics …,,,1.0,2022-04-06
Holger Becker,Stationary fluidics: moving target molecules on beads through non-moving liquids for molecular diagnostic assays,2012.0,"['H Becker', ' C Carstens', ' D Kuhlmeier', ' C Zilch…']",, Proc …,,,1.0,2022-04-06
Holger Becker,Hybrid tooling technologies for injection molded and hot embossed polymeric microfluidic devices,2010.0,"['H Becker', ' E Beckert', ' C Gärtner']",, Microfluidics,,,1.0,2022-04-06
Holger Becker,From microfluidic modules to an integrated Lab-on-a-chip system for the detection of Francisella tularensis,2013.0,"['N Hlawatsch', ' M Krumbholz', ' A Prüfer…']",, Smart Biomedical …,,,1.0,2022-04-06
Holger Becker,Lab-on-a-chip PCR in continuous flow: an ultrafast analytical tool for B-agents,2009.0,"['C Gärtner', ' H Becker', ' T Clemens…']",, … (CBRNE) Sensing X,,,1.0,2022-04-06
Holger Becker,Polymer microfluidics: The technology chain,2000.0,"['H Becker', ' O Roetting', ' W Roepke…']",, Microfluidic Devices and …,,,1.0,2022-04-06
Holger Becker,Manufacturing issues of polymer microfluidic devices with integrated electrodes for electrochemical detection of heavy metals in environmental samples,2001.0,"['W Röpke', "" A O'Neill"", ' O Rötting', ' J Murrihy…']",, Micro Total Analysis …,,,1.0,2022-04-06
Ruth-Caroline Zimmermann,"Non‐audit fees, market leaders and concentration in the German audit market: A descriptive analysis",2008.0,"['J Bigus', ' RC Zimmermann']",, International journal of Auditing,,,94.0,2022-04-06
Ruth-Caroline Zimmermann,[BOOK][B] Abschlussprüfer und Bilanzpolitik der Mandanten: eine empirische Analyse des deutschen Prüfungsmarktes,2008.0,['RC Zimmermann '],,,,,49.0,2022-04-06
Ruth-Caroline Zimmermann,[HTML][HTML] Quasirentenmodell und Honorare für Abschlussprüfungen in Deutschland–eine empirische Analyse,2009.0,"['J Bigus', ' RC Zimmermann']",, Zeitschrift für Betriebswirtschaft,,,48.0,2022-04-06
Ruth-Caroline Zimmermann,"Unabhängigkeit und Regulierung von Abschlussprüfern–neuere Entwicklungen in den USA, Europa und in Deutschland",2007.0,"['J Bigus', ' RC Zimmermann']",, Ökonomische Analyse der deutschen …,,,11.0,2022-04-06
Ruth-Caroline Zimmermann,Unternehmensbewertung und Halbeinkünfteverfahren: der Werteinfluss des steuerlichen Eigenkapitals,2006.0,"['W Schultze', ' RC Zimmermann']",, Journal of Business Economics,,,8.0,2022-04-06
Ruth-Caroline Zimmermann,Ökonometrisches Modell zu den Einflussfaktoren von Prüfungshonoraren,2008.0,['RC Zimmermann'],, Abschlussprüfer und Bilanzpolitik der Mandanten: Eine …,,,2.0,2022-04-06
Ruth-Caroline Zimmermann,Bisherige empirische Ergebnisse zur Unabhängigkeit und Bilanzpolitik,2008.0,['RC Zimmermann'],, Abschlussprüfer und Bilanzpolitik der Mandanten: Eine …,,,,2022-04-06
Ruth-Caroline Zimmermann,Analyse der veröffentlichten Prüferhonorare,2008.0,['RC Zimmermann'],, Abschlussprüfer und Bilanzpolitik der Mandanten: Eine …,,,,2022-04-06
Ruth-Caroline Zimmermann,Institutioneller Rahmen und Regulierung der Unabhängigkeit,2008.0,['RC Zimmermann'],, Abschlussprüfer und Bilanzpolitik der Mandanten: Eine …,,,,2022-04-06
Ruth-Caroline Zimmermann,Bilanzpolitik,2008.0,['RC Zimmermann'],, Abschlussprüfer und Bilanzpolitik der Mandanten: Eine …,,,,2022-04-06
Ruth-Caroline Zimmermann,Valuation: The Influence of the German Rules for Taxation of Equity-Distributions,2006.0,"['W Schultze', ' RC Zimmermann']",, Zeitschrift fuer Betriebswirtschaft …,,,,2022-04-06
Ruth-Caroline Zimmermann,Ökonometrisches Modell zur Prüferunabhängigkeit und Bilanzpolitik,2008.0,['RC Zimmermann'],, Abschlussprüfer und Bilanzpolitik der Mandanten: Eine …,,,,2022-04-06
Ruth-Caroline Zimmermann,Zusammenfassung und Fazit,2008.0,['RC Zimmermann'],, Abschlussprüfer und Bilanzpolitik der Mandanten: Eine …,,,,2022-04-06
Ruth-Caroline Zimmermann,Modelltheoretische Ergebnisse zur Unabhängigkeit,2008.0,['RC Zimmermann'],, Abschlussprüfer und Bilanzpolitik der Mandanten: Eine …,,,,2022-04-06
Anita Dreischer,"Reuter, Ewald (Hrsg.): FINLANCE. A Finnish Journal of Applied Linguistics. Volume XV: Fremdsprachliches Textverstehen",1997.0,['A Dreischer'],, Informationen Deutsch als Fremdsprache,,,,2022-04-06
Eberhard Keyl,The institutionalization of training programs in project management in Germany–a typical pattern of the development of new professions?,2005.0,['E Keyl '],,,,,1.0,2022-04-06
Eberhard Keyl,Projektmanagement als Beruf? Zu Prozessen und Strategien der Profilierung einer neuen Organisationsfunktion,2007.0,['E Keyl '],,,,,4.0,2022-04-06
Eberhard Keyl,Private Email,,"['K Bott', ' A Eckert', ' K Edipoglu', ' M Ginter', ' U Herdtle', ' E Keyl… ']",,,,,,2022-04-06
Christian Brandstetter,[HTML][HTML] LCA study of unconsumed food and the influence of consumer behavior,2016.0,"['LM Gruber', ' CP Brandstetter', ' U Bos', ' JP Lindner…']",, … International Journal of …,,,47.0,2022-04-06
